F1,Threshold,Image Size,Index,Duration
0.0007756447547023463,103.0,34272,1743,0.0
0.00047232193463064425,104.0,23495,1744,0.0
0.002834734952281962,95.0,23936,1745,0.0
0.7542158516020236,83.0,50592,1746,0.0
0.9206766027915779,72.0,63300,1747,0.0
0.8019892436047714,92.0,147840,1748,0.001
0.677947201279969,42.0,27268,1749,0.0
0.9438957764236184,22.0,2688,175,0.0
0.9068324305881349,57.0,419397,1750,0.0
0.8781457808767512,72.0,115080,1751,0.000996
0.7748626876601977,78.0,68572,1752,0.0
0.3445543712439052,70.0,240670,1753,0.0
0.9885905513496543,82.0,85779,1754,0.0
0.8973597587643579,78.0,73094,1755,0.0
0.7930684855747073,72.0,11008,1756,0.0
0.9386018237082067,100.0,24830,1757,0.0
0.9300588613543058,94.0,32929,1758,0.0
0.06337712750074649,86.0,33592,1759,0.0
0.33115942028985507,76.0,3143,176,0.0
0.9483893278923797,80.0,337440,1760,0.0
0.9410045557433885,106.0,54435,1761,0.0
0.8337218337218337,90.0,18315,1762,0.0
0.7533021116688634,104.0,112750,1763,0.0
0.9911878546465748,75.0,350523,1764,0.0
0.9947791894050121,75.0,206640,1765,0.0
0.09994368488564903,111.0,134848,1766,0.001
0.9604268563806136,93.0,6468,1767,0.0
0.54750269195726,85.0,8778,1768,0.0
0.05048039791158207,92.0,35420,1769,0.0
0.9642183953221628,82.0,110888,177,0.0
0.12792914332639235,96.0,38400,1770,0.0
0.8129114461669145,90.0,13580,1771,0.0
0.834326579261025,84.0,12462,1772,0.0
0.8851954447522314,91.0,6110,1773,0.0
0.6344586728754366,43.0,7738,1774,0.0
0.9524510560495791,67.0,98992,1775,0.0
0.6504602877296457,103.0,34944,1776,0.0
0.5604789910613813,113.0,34944,1777,0.0
0.7342682026762507,103.0,21350,1778,0.0
0.00035233598759777326,97.0,105536,1779,0.0
0.4641222449123301,104.0,45390,1780,0.0
0.0,98.0,11303,1781,0.0
0.5207216178948981,104.0,40080,1782,0.0
0.6796149732620321,102.0,47946,1783,0.0
0.2919013846673421,71.0,64448,1784,0.0
0.0,43.0,135720,1785,0.0
0.23782121369062462,109.0,291797,1786,0.0
0.15578348735655528,79.0,18860,1787,0.0
0.8122201272684422,39.0,83520,1788,0.0
0.11177713492876769,105.0,119548,1789,0.0
0.5701686333755257,72.0,18876,1790,0.0
0.4428904428904429,95.0,8140,1792,0.0
0.40462760446644414,99.0,14504,1793,0.0
0.6612149532710281,103.0,15100,1794,0.0
1.0,35.0,16485,1795,0.0
0.917446978411111,41.0,118020,1796,0.0
0.3049608355091384,103.0,10209,1797,0.0
0.9463125887074791,61.0,469812,1798,0.0
1.0,41.0,347260,1799,0.000997
0.39629823696215016,71.0,756891,18,0.000998
0.6297180739209467,107.0,27000,1800,0.0
0.31888322194228874,107.0,240352,1801,0.0
0.32258552449139083,86.0,34048,1802,0.0
0.5928134538554912,77.0,132600,1803,0.0
0.32693571255662757,128.0,25283,1804,0.0
0.76129564679183,30.0,9243,1805,0.0
0.6999480931879942,83.0,266676,1806,0.0
0.8331222010098667,33.0,32700,1807,0.0
0.5809414466130884,50.0,7416,1808,0.0
0.7768933056161166,36.0,38070,1809,0.0
0.8306169078446306,94.0,10750,1810,0.0
0.30110174442867876,108.0,42579,1811,0.0
0.9956353982441606,44.0,4295781,1812,0.002964
0.7928126924792388,42.0,64163,1813,0.0
0.48444388462022925,76.0,43674,1814,0.0
0.9088828961346735,93.0,9922,1815,0.0
0.9700387765662792,79.0,294993,1816,0.000997
0.9939041440635311,88.0,25935,1817,0.0
0.993255279931626,76.0,169660,1818,0.0
0.9432106949508342,91.0,13440,1819,0.0
0.9078233927188226,96.0,7920,182,0.0
0.8794321281208476,82.0,128954,1820,0.0
1.0,53.0,3230777,1822,0.002994
0.9990496293260595,54.0,350396,1823,0.0
0.7457837030561323,78.0,98280,1824,0.0
0.9819865563285798,100.0,206176,1825,0.0
0.6152353226589035,27.0,4560,1826,0.0
0.7016294913127835,102.0,81158,1827,0.0
0.9368443138900545,92.0,20640,1828,0.0
0.9203239416129189,78.0,16744,1829,0.0
0.6496944344586424,50.0,20952,183,0.0
0.043898517043983426,75.0,991715,1830,0.000988
0.8656995788488535,100.0,6664,1831,0.0
0.8715858855755767,45.0,193042,1832,0.0
0.8897150963470859,50.0,98512,1833,0.0
0.6761497225618358,72.0,28684,1834,0.0
0.752144046914362,90.0,49104,1835,0.0
0.995047935355149,42.0,587028,1836,0.0
0.9940333080207044,46.0,3091621,1837,0.001992
0.14905524490416067,106.0,398003,1838,0.001025
0.9999932332168512,53.0,6192051,1839,0.004957
0.9376037705532644,39.0,19836,1840,0.0
0.9965140478668054,42.0,21838,1842,0.0
1.0,47.0,12878,1843,0.0
0.9881074554784184,41.0,9570,1844,0.0
0.1446939688218758,91.0,247660,1845,0.001004
0.0,48.0,15466300,1846,0.011982
0.9047106159083875,103.0,54205,1847,0.0
0.4532650448143406,77.0,5888,1848,0.0
0.9550075938591315,63.0,60384,1849,0.0
0.5105885409899961,14.0,5852,185,0.0
0.9172120074080491,77.0,494910,186,0.00102
0.35598795245688225,64.0,1098162,187,0.001001
0.29450349832976036,63.0,2368032,189,0.001966
0.040879403845874795,89.0,3515589,19,0.001996
0.08091864496123584,77.0,882654,190,0.000998
0.43910818882689323,91.0,827188,2,0.001008
0.01796361249738963,88.0,2353131,20,0.001996
0.9086597926276253,73.0,3013400,21,0.001995
0.0,76.0,1875076,2169,0.001994
0.8761498357768904,87.0,1642209,2170,0.002013
0.7821071857568328,93.0,164150,2171,0.0
0.5350556184442968,75.0,596505,2172,0.001016
0.31711040326942724,108.0,74504,2173,0.000983
0.9729256428075053,54.0,133480,2174,0.0
0.7117100769508974,97.0,915936,2175,0.000998
0.0,72.0,292616,2176,0.0
0.4631511748918909,89.0,10251840,2177,0.006973
0.41458924776895056,75.0,2438600,2178,0.001992
0.8077115155161516,66.0,3532005,2179,0.002955
0.4110706725441637,75.0,3878870,2180,0.002951
0.0,57.0,8199681,2181,0.00798
0.9210640540708129,88.0,38590,2182,0.0
0.9668338796483711,83.0,1490790,2183,0.000999
0.3057361977337855,101.0,4012425,2184,0.002965
0.3396437415129004,84.0,159120,2185,0.0
0.898184490108044,73.0,3373854,2188,0.002956
0.6759460618232341,88.0,8343216,2189,0.00898
0.0,62.0,37692120,2190,0.033874
0.671022290545734,87.0,2296,2193,0.0
0.7336898395721925,86.0,20449,2194,0.0
0.9723270853166136,81.0,23660,2195,0.0
0.7646072488069134,90.0,130968,2196,0.0
0.9607914987174789,96.0,23091,2197,0.0
0.6474349442379183,79.0,621501,2198,0.0
0.5772298620787141,98.0,82620,2199,0.0
0.04518240549914944,92.0,2411800,22,0.002999
0.33244376667937475,85.0,183500,2200,0.0
0.8536162005785921,92.0,38180,2201,0.0
0.8273853993065533,79.0,45682,2202,0.0
0.2796224558814487,68.0,112896,2203,0.0
0.797686873638455,89.0,498732,2204,0.0
0.933541617755946,73.0,231472,2205,0.0
0.5700772606652487,89.0,438933,2206,0.000998
0.4595248987425103,83.0,714460,2207,0.0
0.0,74.0,631274,2208,0.000985
0.9203525245037476,75.0,8667,2209,0.000996
0.6684048635430246,82.0,100870,2210,0.0
0.6541620196694717,70.0,90024,2211,0.000998
0.7743884967047853,98.0,34272,2212,0.000981
0.7211890084630656,79.0,63648,2213,0.0
0.6721967631533151,82.0,165648,2214,0.0
0.7163720912158442,101.0,129195,2215,0.0
0.6261484976409237,107.0,37440,2216,0.0
0.8299307651340316,99.0,19890,2217,0.0
0.778742523222801,97.0,59994,2218,0.0
0.510604480206626,98.0,170045,2219,0.0
0.3559036560188135,102.0,8320752,2220,0.004958
0.548695439049932,75.0,63036,2221,0.000993
0.4872353560663834,79.0,58261,2223,0.0
0.9131202691337258,84.0,30720,2224,0.0
0.9325190427586905,76.0,365742,2225,0.0
0.2934533347405993,82.0,89344,2226,0.0
0.13367031732659365,94.0,33441,2227,0.0
0.9433467090124185,64.0,319641,2228,0.0
0.5494803125387149,78.0,216544,2229,0.0
0.8787961286294099,78.0,253752,2230,0.0
0.6750766243270464,81.0,114536,2231,0.0
0.9258359578557438,86.0,192911,2233,0.0
0.7234011307731846,96.0,13192,2234,0.0
0.676344747093592,92.0,1067872,2235,0.000997
0.9024022457631137,95.0,78166,2236,0.0
0.9588412008955053,89.0,221678,2237,0.0
0.9214489537095751,87.0,57132,2240,0.0
0.9231665193991485,81.0,35154,2241,0.0
0.959084957349707,90.0,195456,2242,0.0
0.7838878619839803,99.0,115735,2244,0.0
0.9445573294629899,116.0,30247,2246,0.0
0.8079926504363804,92.0,36423,2247,0.0
0.9512476737710039,84.0,1359260,2248,0.000983
0.5287431337357916,90.0,41707,2249,0.0
0.5269955196960506,95.0,1288287,2250,0.000997
0.452180039389621,100.0,61758,2251,0.0
0.4039387566579532,94.0,46550,2253,0.0
0.6695649235566297,90.0,618048,2254,0.000998
0.0,52.0,785002,2255,0.001017
0.8423630607490592,85.0,46350,2257,0.0
0.5561566392469333,87.0,821744,2258,0.0
0.9133154012442449,52.0,32926,2259,0.0
0.7564581193154769,86.0,161721,2261,0.0
0.6551185863855938,88.0,201894,2262,0.0
0.0,35.0,491385,2263,0.0
0.968196324736048,89.0,397082,2264,0.0
0.8833998898375103,57.0,32436,2266,0.0
0.9231391585760518,90.0,28120,2267,0.0
0.34987470522269243,83.0,782895,2268,0.001005
0.7808194096907614,84.0,274596,2270,0.0
0.9513233775426138,63.0,111900,2273,0.0
0.7876543209876543,101.0,4914,2274,0.0
0.6058929759528562,93.0,89979,2275,0.0
0.9190450693733122,51.0,100161,2276,0.0
0.9266960084990135,71.0,41707,2277,0.0
0.8487930832127069,71.0,53856,2278,0.0
0.775401115035962,69.0,96915,2281,0.0
0.8944546863393812,55.0,291175,2282,0.0
0.8085610770675851,76.0,36740,2283,0.0
0.731388386140793,82.0,5160472,2285,0.004963
0.9746595222147801,84.0,28032,2286,0.0
0.42499639197575406,75.0,42090,2287,0.0
0.39447205566421906,82.0,157150,2288,0.0
0.3860910003699202,101.0,39725,2289,0.0
0.5413410581155125,79.0,90552,2290,0.0
0.6220553469614797,75.0,245904,2291,0.0
0.9943268512439726,39.0,530178,2292,0.0
0.4987875976657436,81.0,294690,2293,0.000997
0.9422766051573864,61.0,312000,2294,0.0
0.5616618829869001,86.0,15570006,2295,0.010943
0.4324450027218962,70.0,1544790,2296,0.001994
0.9988064791133845,60.0,26258,2297,0.0
0.428553698200722,72.0,456192,2298,0.0
0.0,51.0,629740,2299,0.001007
0.1276061277728826,78.0,1769831,23,0.000998
0.6286396373716331,84.0,2206801,2300,0.000996
0.5102370311439736,90.0,75088,2301,0.0
0.7009654636169248,90.0,51740,2302,0.0
0.5215894190753093,99.0,336690,2304,0.000998
0.8033680039623576,49.0,111136,2306,0.0
0.8046181009574425,85.0,1052772,2307,0.000996
0.8771872374959068,92.0,110084,2309,0.0
0.7640221051980488,83.0,662915,2311,0.0
0.0,0.0,2732490,2312,0.002991
0.7223373740291146,77.0,922500,2313,0.000998
0.44347470560375013,78.0,408456,2314,0.000997
0.6247518359710238,93.0,915607,2315,0.000996
0.0,67.0,250852,2316,0.0
0.8894602750617352,53.0,2167451,2318,0.000997
0.9114306899781455,91.0,82110,2319,0.0
0.8330657258769177,94.0,1839188,232,0.002959
0.8610336096233089,78.0,1735972,2320,0.001963
0.0,60.0,35810964,2325,0.032912
0.7147316081733387,81.0,48314,233,0.0
0.6430406624907102,81.0,49664,2330,0.0
0.9502826531874801,87.0,456252,2332,0.0
0.0,47.0,685452,2333,0.0
0.6477180961765058,84.0,17249008,2334,0.011905
0.0,57.0,7855322,2337,0.006961
0.0,94.0,1534856,2340,0.001989
0.4257304069071336,93.0,583128,2346,0.000996
0.7459511972112692,94.0,2149970,2349,0.001994
0.7624477076225911,104.0,4889956,2350,0.002964
0.7566054364167344,69.0,36594,2351,0.0
0.0,62.0,2248182,2352,0.001993
0.660925412376986,89.0,7562500,2353,0.005984
0.541967677093515,88.0,2350698,2355,0.000996
0.0,60.0,11910312,2358,0.00794
0.6487130815989877,86.0,156640,2359,0.0
0.0,79.0,3036858,2361,0.001966
0.528301502602358,82.0,4668425,2363,0.003962
0.0,69.0,12931334,2364,0.011932
0.3079794197189071,104.0,1469598,2365,0.001994
0.949645102143888,95.0,3570986,2366,0.001993
0.43707365252399694,89.0,5167376,2367,0.004976
0.0,51.0,3027585,2370,0.002964
0.4932461551722015,97.0,93800,2372,0.0
0.8023219828758452,73.0,74951,2373,0.0
0.4282682288165656,76.0,953810,2374,0.001015
0.23968825821630763,89.0,87770,2375,0.000991
0.8858755099689217,75.0,2182622,2383,0.000998
0.6107435441599619,101.0,44460,2384,0.0
0.7937949550863469,79.0,26280,2385,0.0
0.6615737308218897,72.0,712701,2386,0.000998
0.7976963969285292,61.0,154698,2387,0.0
0.9393279045762128,91.0,24047,2388,0.0
0.4872839679640298,91.0,45012,2390,0.0
0.5813622426631625,115.0,18392,2391,0.0
0.37925445705024313,29.0,4500,2392,0.0
0.255656819610308,83.0,11780,2393,0.0
0.7942579479126545,53.0,86688,2395,0.0
0.7518769721809148,49.0,18600,2396,0.0
0.5959777914867366,50.0,29952,2397,0.0
0.6256916799008682,92.0,762472,2398,0.0
0.3873283371107724,114.0,483968,2399,0.0
0.0,62.0,2708640,24,0.003016
0.7634563827593318,110.0,7050,2400,0.0
0.7521162940043201,83.0,58088,2402,0.0
0.5665113726270584,97.0,533790,2403,0.0
0.9963527922593379,40.0,48888,2404,0.0
0.870324356848808,109.0,779720,2405,0.0
0.9483451389751875,80.0,48306,2406,0.0
0.9992591095844279,37.0,8100,2407,0.0
0.7235558340456398,82.0,441000,2412,0.000999
0.6694191243329038,68.0,429177,2415,0.0
0.0,54.0,33825,2419,0.0
0.49328509836959217,64.0,15207,2421,0.0
0.2830877434925013,112.0,674202,2423,0.000996
0.5337295036865852,108.0,70296,2425,0.0
0.5486163617117799,106.0,63936,2426,0.0
0.4937628962671169,90.0,221000,2427,0.0
0.8698788228505482,80.0,12750,2428,0.0
0.7363384789784283,98.0,70320,2429,0.0
0.4905026954440185,65.0,157791,2430,0.0
0.21454805041354863,103.0,1110140,2431,0.000997
0.6413540830242547,98.0,57057,2432,0.0
0.8368100052209407,66.0,144288,2435,0.0
0.08688617121354657,91.0,60279,2437,0.0
0.10609425117197138,96.0,7050,2439,0.0
0.6334563529541737,75.0,2028190,2440,0.001967
0.3318239562306619,112.0,186240,2442,0.0
0.7903137572622584,84.0,92610,2443,0.0
0.9248685973410286,28.0,5590,2444,0.0
0.8180828377969191,37.0,91728,2445,0.0
0.7525943201221073,91.0,2355264,2448,0.000996
0.8690151050666072,78.0,280720,2449,0.0
0.5284554155521898,46.0,91327,2450,0.0
0.49214177858936636,91.0,3690960,2456,0.002964
0.6440421722697434,92.0,24186,2460,0.0
0.0,59.0,197208,2461,0.0
0.9117151643460927,45.0,37400,2462,0.0
0.3370955920845985,96.0,52536,2464,0.0
0.5414338319222638,90.0,83130,2465,0.0
0.4238612335591155,105.0,111252,2466,0.0
0.0,60.0,221229,2468,0.0
0.9684508667488395,47.0,20828,2470,0.0
0.6916495447261525,86.0,2801940,2471,0.001974
0.5650186100391393,78.0,106872,2472,0.0
0.7173171187894144,77.0,185440,2474,0.0
0.5732398404712874,82.0,199680,2475,0.0
0.0,41.0,3189226,2479,0.001972
0.5078448315066624,75.0,69762,2482,0.0
0.4198664081500833,97.0,2238622,2488,0.001996
0.15415166534816513,82.0,66752,2489,0.0
0.0,59.0,18020246,2490,0.012965
0.5766982955934312,100.0,494910,2491,0.0
0.6055594102119662,94.0,306878,2492,0.0
0.5385727534677107,99.0,685926,2493,0.0
0.9403422982885086,55.0,38528,2495,0.0
0.9827752871419764,52.0,145290,2496,0.0
0.8281600862279137,94.0,100036,2498,0.0
0.45688409776373484,96.0,104904,2500,0.0
0.7297729649910786,91.0,24030,2501,0.0
0.49146127573156095,94.0,317583,2502,0.0
0.5315419629338985,81.0,1969264,2503,0.001967
0.5038741677123407,100.0,8347928,2504,0.005956
0.5481995050881057,102.0,915444,2505,0.000995
0.6364958525160734,94.0,79287,2506,0.000999
0.6801162137511552,101.0,122276,2508,0.0
0.49281318587650674,96.0,5598350,2509,0.003989
0.8202664868863357,92.0,130820,2512,0.0
0.5088112704752558,84.0,265324,2513,0.0
0.5777346928570455,91.0,656370,2514,0.0
0.577250845384218,88.0,273743,2515,0.000969
0.9955285341875835,73.0,1100442,2516,0.001006
0.6777945787836347,94.0,463590,2518,0.000998
0.4848229801229245,84.0,819921,2519,0.000973
0.5762239206775459,87.0,66010,2520,0.0
0.5154780859263626,106.0,487800,2521,0.0
0.8492138927405287,88.0,726363,2522,0.0
0.669246272699223,75.0,1287216,2524,0.001
0.6235801581595974,91.0,141470,2525,0.0
0.5772395012782395,99.0,4673970,2526,0.003954
0.9683171966920666,78.0,181925,2527,0.000994
0.6728762400139812,75.0,478632,2528,0.000998
0.6721087245419803,73.0,309616,2529,0.0
0.5092124252785125,95.0,368900,2530,0.0
0.4448386884815034,90.0,592572,2531,0.0
0.387383047237506,100.0,219184,2532,0.000997
0.37147253145081005,86.0,190808,2533,0.0
0.6883473007611906,96.0,5055149,2534,0.003989
0.5990445119889376,99.0,391859,2535,0.0
0.6259221191501542,70.0,220394,2536,0.000996
0.4292761033340953,87.0,2393973,2537,0.002995
0.6415508075810368,97.0,1260392,2538,0.00096
0.44862184164327146,99.0,1332987,2539,0.000997
0.36384433568344815,101.0,184842,2540,0.0
0.6863199670885464,86.0,625338,2541,0.000999
0.42460300100616827,69.0,138776,2542,0.0
0.983420397130857,55.0,245637,2544,0.0
0.803492605599768,36.0,55704,2545,0.0
0.5172282608695652,60.0,28728,2546,0.0
0.9015633390562484,51.0,75884,2549,0.0
0.3241555175407241,80.0,575688,2550,0.000995
0.6043136943937832,74.0,24112,2551,0.0
0.7589091560285502,89.0,58300,2552,0.0
0.2743654091413996,77.0,45549,2553,0.0
0.7483753574213673,56.0,10260,2554,0.0
0.42048176862279063,69.0,88578,2555,0.0
0.7009706711199248,84.0,29376,2556,0.0
0.6406649616368286,72.0,15478,2557,0.0
0.9889109373176141,68.0,4977,2558,0.0
0.8516086186540732,99.0,17582,2559,0.0
0.7909125634356186,95.0,40860,2560,0.0
0.7010006901311249,88.0,52020,2561,0.0
0.5388864945343416,101.0,21450,2562,0.0
0.968595946686142,94.0,9180,2564,0.0
0.8591794709329954,101.0,4758,2566,0.0
0.7541707954970028,107.0,75522,2567,0.0
0.9718418189322028,83.0,63616,2568,0.0
0.7348660733479513,64.0,125989,2636,0.0
0.18347513050711206,86.0,2617915,27,0.002984
0.1372438005874425,72.0,7201116,29,0.007954
0.3695768071181705,86.0,433622,3,0.000999
0.7293018062890217,79.0,3515609,34,0.001992
0.47985108745346483,91.0,211140,37,0.0
0.7722215017507457,75.0,285155,38,0.0
0.8008843223641309,71.0,219960,39,0.0
0.12970248340299975,92.0,16900,4,0.0
0.8948546755687042,74.0,116280,40,0.000998
0.9578989207203351,100.0,27722,41,0.0
0.6893183266086218,33.0,3249,42,0.0
0.6380035732810789,23.0,12100,43,0.0
0.7897375405485108,71.0,281957,44,0.0
0.007824249803050921,95.0,158403,46,0.0
0.5424490271466853,85.0,1995156,5,0.000996
0.8210921943703643,91.0,1077323,51,0.001994
0.7552279971966631,78.0,726750,54,0.000963
0.0,76.0,452928,55,0.000996
0.16674137902409059,98.0,209304,57,0.000997
0.0,43.0,50625,59,0.0
0.8719330202710607,82.0,1462308,590,0.000996
0.8719540452865164,95.0,69312,595,0.0
0.0,59.0,16376484,596,0.01496
0.0,62.0,22678488,598,0.014934
0.0,61.0,3766383,599,0.003009
0.4207173703621241,101.0,2363894,6,0.001997
0.0,57.0,197072,601,0.0
0.0,58.0,5306148,605,0.005993
0.03753885390930103,86.0,73872,606,0.0
0.04479153598692199,90.0,2006284,607,0.001992
0.0,0.0,1161250,608,0.000997
0.43436508670529256,84.0,2189465,610,0.001994
0.0,63.0,1758016,611,0.000997
0.8774286302017049,73.0,948024,613,0.000999
0.7118797913117547,59.0,1451769,615,0.000963
0.998951602073889,74.0,9153827,619,0.007977
0.7702201861424368,59.0,2892610,620,0.001996
0.0,85.0,996891,621,0.000998
0.0,62.0,2436392,624,0.001993
0.9782412032166715,103.0,447024,625,0.000997
0.8401427977501452,89.0,2696400,626,0.001995
0.2733275599020575,106.0,1160097,627,0.000998
0.9461587723059802,57.0,2077942,628,0.002012
0.9162281682676134,98.0,3341156,631,0.003991
0.0,77.0,1194640,634,0.001978
0.8473152721879312,59.0,3413664,635,0.003994
0.0,0.0,12627936,636,0.012935
0.9782935338126953,61.0,655027,6366,0.0
0.9191891421719384,84.0,1051884,6367,0.0
0.9705668775595712,55.0,11304768,6368,0.008979
0.954503952422864,75.0,83072,6369,0.0
0.350055772150834,99.0,4025882,637,0.002992
0.8871169528271027,57.0,1580272,6370,0.000967
0.8916219575637477,66.0,157920,6371,0.000993
0.3960703556053827,102.0,501120,6372,0.0
0.7313365184368492,77.0,585528,6373,0.0
0.9239658568614576,90.0,19026,6374,0.0
0.6531371108054294,80.0,675387,6375,0.001002
0.9986751841753624,63.0,3671883,6376,0.002957
0.9728873366435433,66.0,1978526,6377,0.000996
0.6872226333594511,99.0,922684,6378,0.0
0.0,65.0,1868100,6379,0.001991
0.47648176458197333,70.0,1461221,638,0.00201
0.8263466324155093,93.0,269040,6381,0.0
0.9685195047860466,74.0,3934827,6382,0.002991
0.9403973222111316,56.0,763828,6383,0.00099
0.9519675275145492,78.0,3493721,6384,0.00199
0.881304059969328,78.0,1128296,6385,0.000997
0.9126206201371315,65.0,4882360,6386,0.00395
0.9604938060546837,82.0,8940696,6387,0.008979
0.0,61.0,72864,6389,0.0
0.927544274151833,58.0,11238336,639,0.008948
0.5510847347772324,75.0,1098405,6390,0.001947
0.5648691938067272,71.0,14850,6396,0.0
0.6199751842494731,82.0,54288,6397,0.0
0.935547573509975,73.0,57405,6398,0.0
0.16225593028884944,117.0,173700,6399,0.0
0.8688537612201128,88.0,25600,64,0.0
0.916422084848832,94.0,1808022,640,0.001997
0.96044002538608,82.0,14472,6400,0.0
0.5912043334049204,94.0,296334,6402,0.0
0.7451406293372153,75.0,2556876,6403,0.000997
0.6284806578209681,68.0,39117,6404,0.0
0.6407174499978036,86.0,296293,6405,0.0
0.5932983960616166,43.0,8858,6406,0.0
0.9621863870993558,83.0,46530,6408,0.0
0.3562891291974957,49.0,7220,6409,0.0
0.9240692140029358,99.0,21147,6412,0.0
0.9899047527157326,94.0,272072,6413,0.000988
0.65253285530354,93.0,1210358,6414,0.000996
0.580367146427648,51.0,16472,6418,0.0
0.9240987306071603,92.0,11680200,642,0.008945
0.8803710257665516,50.0,1994340,6421,0.000996
0.9863773357444243,67.0,53714,6424,0.001005
0.7248916899180263,89.0,2897584,6425,0.001966
0.7968071303661082,56.0,21330,6426,0.0
1.0,47.0,106145,6435,0.0
0.9057299959609716,69.0,10177929,644,0.008949
0.9475922559042097,47.0,867289,645,0.0
0.9144026795682918,88.0,1751157,646,0.0
0.3682895254050894,95.0,3237104,647,0.0
0.0,54.0,90902,65,0.0
0.29765394027517117,105.0,1369078,650,0.0
0.12238196904552094,78.0,1690563,651,0.0
0.8764634463619807,89.0,57546,653,0.0
0.8357143522789753,49.0,312340,654,0.0
0.7281880398432735,76.0,291205,656,0.0
0.9337774136796444,72.0,60400,657,0.0
0.16589353197441278,78.0,145040,658,0.0
0.8851867219917012,63.0,49320,659,0.0
0.11034449802459315,119.0,861764,660,0.0
0.28578123169445857,46.0,21948,661,0.0
0.910481520345109,95.0,55419,664,0.0
0.0,64.0,15225,665,0.0
0.8824014401919426,56.0,3232242,667,0.0
0.9997030096886085,49.0,205183,668,0.0
0.9072330158272863,55.0,6068964,669,0.0
0.8589549753863045,45.0,253580,670,0.0
0.979993549781964,86.0,931005,672,0.0
0.9833498130405628,90.0,178555,673,0.0
0.6596583442838371,36.0,21420,675,0.0
0.9762891408405875,93.0,196552,676,0.0
0.8776047176307216,56.0,291885,677,0.0
0.0,70.0,2754560,678,0.0
0.9966511273059538,75.0,139500,68,0.0
0.7653108057714925,92.0,282282,680,0.0
0.9013669280129467,75.0,501476,681,0.0
0.8457944327324356,75.0,109620,682,0.0
0.8374610778443113,79.0,25480,683,0.0
0.10365824764251529,81.0,83250,684,0.0
0.8426904787415992,89.0,1607520,685,0.0
0.6381503136869958,120.0,103000,686,0.0
0.750399040954735,113.0,348220,687,0.000957
0.21870609981515712,94.0,49132,688,0.0
0.8274223312014966,90.0,43000,689,0.0
0.5030702380709521,82.0,125315,69,0.000997
0.9730196588550811,83.0,708152,690,0.0
0.0,52.0,51324,691,0.0
0.9504845984070627,95.0,18204,692,0.0
0.9332386568433801,86.0,173880,693,0.0
0.9149129852744311,88.0,196479,694,0.0
0.8619776569575232,94.0,135150,695,0.0
0.22174564097357935,47.0,280260,696,0.0
0.4220433814692961,98.0,232412,697,0.000983
0.9790757524896497,105.0,18414,698,0.0
0.9621955330057301,82.0,44200,699,0.0
0.7593183990302804,89.0,67860,7,0.0
0.6029051011217555,77.0,412160,70,0.000997
0.9251613420451357,84.0,36190,700,0.0
0.6668110998432747,57.0,144612,701,0.0
0.772020322866332,102.0,70034,7028,0.0
0.4516418724241339,86.0,200525,7029,0.0
0.0,59.0,738954,703,0.0
0.8573132723438931,53.0,74942,7032,0.0
0.9997774802172106,48.0,142080,7034,0.0
0.9998512409635409,42.0,426612,7035,0.0
0.5782214432675455,111.0,23504,7036,0.0
1.0,42.0,124206,7037,0.000997
0.9950784598885207,51.0,497354,7038,0.000998
0.9805505336210416,93.0,47575,704,0.0
0.5254091300602929,92.0,95340,7040,0.0
0.7666738726274375,44.0,71314,7041,0.0
0.5540258229800942,103.0,2609855,7042,0.002988
0.43984721667658605,102.0,111020,7044,0.0
0.8308022562744068,38.0,435183,7045,0.0
0.974143317490294,80.0,86215,7046,0.0
0.3984017777018076,83.0,88560,7047,0.0
0.11166641116050897,95.0,46786,7048,0.0
0.4041401094252355,86.0,813510,7049,0.000966
0.7968043899289864,27.0,14910,705,0.0
0.9253724744683673,41.0,26760,7050,0.0
0.9261283213588232,40.0,33480,7051,0.0
0.0,0.0,6313,7052,0.0
0.9440955897047532,54.0,55360,7053,0.001012
0.0,57.0,59400,7054,0.0
0.984431749688395,47.0,805200,7055,0.0
0.0,62.0,416500,7056,0.000998
0.8867517117936188,102.0,64860,7057,0.0
0.8685344827586207,102.0,8107,7058,0.0
0.8804879103767465,95.0,21492,7059,0.0
0.9174324749292428,90.0,43560,706,0.0
0.6720770029253562,100.0,10500,7060,0.0
0.8873579056148811,40.0,19380,7061,0.0
0.9071979152713678,43.0,48276,7062,0.0
0.416220247023631,89.0,109680,7063,0.0
0.30055196619574703,90.0,111320,7064,0.0
0.942384544131269,44.0,22018,7065,0.0
0.3421963913245985,102.0,92620,7066,0.0
0.9977764301596928,28.0,3135,7067,0.0
0.7626421914313052,38.0,36031,7068,0.0
0.9643998800624082,73.0,676258,707,0.0
0.6669049320943531,40.0,4800,7070,0.0
0.7449250717398236,94.0,15652,7071,0.0
0.7944815365629845,92.0,89320,7072,0.0
0.9132457429996229,39.0,285684,7075,0.0
0.9790016541792352,44.0,537810,7076,0.0
0.603382007843015,86.0,192878,7077,0.0
0.9859654030866788,48.0,471552,7079,0.000998
0.9772131666045387,110.0,514269,708,0.0
0.6461949064370693,42.0,94659,7082,0.0
0.9206288179759922,84.0,32472,7084,0.0
0.9865786005954221,92.0,52870,7086,0.0
0.5203557372949399,82.0,212090,7087,0.0
0.45475267836790517,89.0,16544,7088,0.0
0.9733868126507493,45.0,289016,7089,0.0
0.909318810581245,85.0,2625280,709,0.001967
