Index,Red Water STD,Red Non-Water STD,Green Water STD,Green Non-Water STD,Blue Water STD,Blue Non-Water STD
1428,13.92071951,3.214338895,16.70902225,2.696171691,30.01049444,5.083009973
1429,31.16615107,29.59682296,30.10712021,23.496817,33.58557007,28.65566633
1432,30.38346969,4.656993495,31.79108532,4.984915508,35.98424067,5.359000086
1433,42.32997483,4.364849322,40.68839135,3.932549967,47.37053127,4.081854536
1434,35.98805604,19.73434551,36.53122221,21.60140596,38.74327604,24.94154244
1435,42.36581747,5.611953124,40.74847799,5.810432085,48.27536616,6.154735546
1436,43.25343173,31.34963664,42.35112766,25.43315339,48.67880296,28.95116495
1437,30.8316009,13.32568545,37.45200959,21.72711919,43.52937962,17.93192713
1438,23.72228944,74.24059067,27.26519845,75.48968989,43.03663347,70.30142665
1439,32.28516031,10.08391209,31.87165378,6.143747829,45.62706618,9.250769675
1441,14.31595699,32.47317685,15.67935305,24.58226513,26.52842932,19.58643917
1442,27.20428623,4.236247916,30.64923222,5.205611208,43.35321716,6.503701952
1443,36.92748481,35.10508903,34.95950589,34.11074452,40.34859422,38.08252993
1444,37.12046519,18.09577463,37.22188298,16.02954404,44.26714051,18.19428876
1445,19.53920914,18.93426123,28.11370289,12.72674802,45.13449282,16.06148079
1447,6.290118993,3.024562209,8.529207719,2.395534011,14.54685299,4.102906722
1448,9.197037597,49.87684072,11.42590343,36.8087162,13.69866864,29.76138147
1449,11.40160135,43.65567192,15.03186516,32.90923294,18.58212125,25.36083619
1450,19.33025263,27.37704603,21.50408427,32.25202719,39.86233406,44.12444931
1451,19.94457041,24.03854283,21.65839711,19.43994742,37.1530953,14.34134714
1452,22.34614003,48.43263073,27.11703456,39.47704223,28.00150058,43.11693636
1453,15.78683361,15.14408726,19.69556541,2.424203957,27.07633153,5.91495407
1454,22.3156215,37.96058989,21.88590725,36.53222094,24.52710667,41.35078816
1455,22.64419927,5.83826634,22.67670273,4.873950237,27.21355823,7.858870927
1456,9.173187603,44.52462409,10.00527696,37.58376399,14.50194163,28.96152593
1459,16.06745624,2.749745712,19.777347,2.500491089,40.38974961,5.488811265
1460,44.7271264,7.600143811,45.15028072,9.147020727,49.38331405,10.1631264
1461,9.773697318,45.81232939,11.98701948,33.92538758,20.94660242,23.224456
1462,14.58359483,37.06293,16.14977041,36.3943735,22.38608966,35.33934324
1463,39.74248908,3.554381372,37.49423532,2.936846861,40.56552626,5.894889943
1464,39.58866419,19.1783048,36.59552495,18.72682902,39.76410889,21.28093668
1465,59.75134948,8.739874361,55.22749619,8.494416301,59.50158283,8.834806474
1466,38.34156667,8.440418893,36.07015872,8.156431928,38.49392519,9.513778095
1467,50.28286926,1.868388476,47.12829934,1.861435375,51.80333132,2.118570347
1468,54.21011158,13.47144897,49.96146581,12.8843709,53.92750515,13.72519099
1469,32.10633502,12.18335694,29.21673005,15.37687181,33.03169643,19.24212068
1470,18.59634568,38.17898062,22.7678856,40.08168361,27.91220745,39.38766077
1471,5.188597189,69.0236661,6.838585985,58.62051895,9.289163486,51.7826078
1475,25.44015399,6.395924694,27.75471056,8.938236373,46.83962645,12.93007583
1476,52.56708034,2.367376059,47.04397851,2.525250901,50.42346518,4.001606062
1477,48.4886682,9.223134112,43.43526645,9.514031174,45.30864519,13.12066851
1478,51.2751457,1.921987869,46.45994446,2.490090705,50.47413641,5.455596812
1479,44.76266728,7.825338223,41.11283897,9.46404209,39.57129096,12.14367049
1480,63.77218756,12.91492673,63.18904154,17.13484009,63.90271094,18.83039121
1481,23.02000333,7.294744666,23.58284544,14.45548326,25.41795558,21.38545717
1482,13.50349108,35.0092111,17.98077533,26.54940806,27.50632004,24.10746041
1483,21.08544179,25.76288884,19.31067196,21.11457648,21.36316701,25.46932445
1484,28.04289387,3.997750507,27.37457998,3.986524551,29.44732684,5.015971069
1485,50.73200831,9.374348022,47.05508066,14.65817876,48.37974942,17.92900469
1488,47.35594712,16.68147133,47.21738697,17.16186318,49.44882128,17.66236218
1489,11.83835276,31.04899726,14.6017529,23.9908076,21.18696682,21.19375489
1491,30.67188273,6.521155332,27.66030648,8.045708244,30.13728769,12.44045701
1492,10.64777093,32.50645212,13.33905508,23.10667251,18.91565163,16.22605231
1494,34.72175152,3.393693667,33.63913203,4.772692048,40.06466415,5.88407852
1496,38.43401325,4.480526371,33.83346837,5.07985383,37.1331645,8.552296087
1497,44.65655284,4.56109888,41.45284732,6.205914011,40.93778967,9.427672851
1498,43.93964387,4.59575632,39.0604114,4.316536655,42.08862069,8.408768761
1499,43.82474343,9.064191714,39.53076272,11.00911567,42.70440755,12.63192961
1500,54.99504265,4.495837051,50.10623713,6.419695256,49.71789823,7.148337013
1501,56.24461873,3.364704324,50.42339607,4.118653544,53.65431332,7.120103265
1502,43.47703103,4.837139432,40.66394306,7.883011456,45.10305035,7.002413636
1503,41.96312614,3.922477297,38.31311713,3.67849241,44.69038788,5.248125536
1505,43.16219253,3.702227918,39.24461384,4.404454539,41.05046359,6.825337311
1506,46.86449034,2.704931028,41.64455707,2.608446978,44.33568813,5.791061429
1507,11.67006428,51.34808676,16.495446,40.91583388,22.01686078,26.08016308
1508,77.42027333,3.678425876,70.02534526,5.034380917,66.66401233,6.084231602
1509,44.33717094,21.1408138,43.25666749,20.40421525,47.07581737,23.19792521
1510,40.14649799,14.73215508,37.86158493,18.87294307,42.22247019,17.21624625
1511,31.52015652,5.993839935,32.00825057,10.84098785,35.38915414,7.432092839
1512,15.97922331,2.198486593,20.77872508,2.584176837,27.51210668,4.287271646
1513,29.6433951,3.206981736,31.43556685,4.023104151,33.6907438,6.477577212
1514,42.83446159,4.596369241,40.50404398,6.881385281,43.66989214,7.401807062
1515,28.83939252,8.070911241,26.80503151,7.697581663,29.91987495,9.909754198
1516,11.49491955,4.918455706,11.83490551,4.067000916,23.11905804,3.170583119
1518,74.99979547,2.264114218,69.50902105,2.351530281,73.42282764,3.461528077
1519,45.48792743,6.960392842,42.65659602,7.648515545,46.47947786,7.524757408
1520,30.26968142,17.70438695,29.80322667,14.93801641,33.36448951,16.07863263
1522,7.760290744,44.95343287,8.880662484,36.48021381,14.67232872,31.89374495
1524,24.83911149,10.37275352,25.29105828,13.11521282,26.30457726,17.35995186
1525,24.7317113,5.4784946,24.45693173,5.759978856,26.05356629,7.453651333
1526,31.44257335,20.93337511,36.12467171,20.50181223,42.04418539,25.52043098
1527,27.76329647,2.707669653,28.58434802,2.971687277,29.59639292,3.48155001
1528,37.23965482,3.736603228,39.50685304,3.396112193,40.86367586,7.77187747
1529,29.62885529,4.312011397,30.39482718,5.153990765,32.58992918,6.413913468
1530,16.17202957,34.60241283,17.84804261,37.58707301,22.91734101,41.97431316
1531,15.09201728,37.42760219,18.89001183,29.38988128,25.23751938,28.3316064
1532,12.51433471,27.70259489,15.65833775,21.56690981,20.99237618,17.84553884
1533,9.349733764,34.88292635,10.5742878,27.59535929,16.26376535,20.68382888
1550,20.11118264,34.73151871,22.80068332,36.26834311,30.90199284,34.13664274
1551,24.21330024,4.990201737,29.13757287,9.678573469,38.6811477,7.050762696
1552,--,0,--,0,--,0
1553,--,34.82831804,--,34.13379092,--,37.08319923
1554,38.0490363,3.680919185,39.25797294,5.115480535,45.1714369,4.180402327
1555,33.82954688,5.097407434,37.72093816,7.073613682,43.44759917,7.313703446
1557,14.47799877,2.523149304,17.89590546,4.328353705,23.95747586,4.379104524
1558,24.81412625,15.03515985,28.6259395,17.32810447,35.30736141,12.88152705
1559,5.737422913,58.08527035,6.287272752,58.18434777,7.042170642,59.99191321
1560,25.87286004,66.4985981,28.90346137,73.52939566,33.04860128,72.69018175
1561,21.41759948,36.44647218,23.70218106,36.72408703,27.47204709,28.06962421
1562,--,57.09988406,--,58.83626195,--,58.29329544
1565,22.56155296,3.269062094,25.68770936,5.619152281,34.30264117,10.28648948
1567,25.06451855,6.600090565,33.25111379,9.94871793,47.67035576,5.911982388
1569,23.48412478,2.017545612,29.51319597,4.054244615,38.88940075,4.817295641
1571,25.21540592,5.689312577,27.21947051,10.97056395,35.4300059,7.965998171
1572,22.54402343,2.018460334,24.34165236,3.301416141,30.35237886,4.579846548
1575,45.01929475,3.586249708,47.10387154,4.968097848,49.77267536,6.338244071
1576,35.50193725,41.52862863,39.63634096,42.68946712,51.95709908,45.80305037
1577,25.10347727,8.018282026,27.86308037,18.59796204,34.7621317,11.46895999
1578,29.86351276,3.050318934,29.87255259,7.138672793,38.34506108,4.553739982
1579,16.86565506,20.60862118,18.85013378,20.11281928,30.24470004,12.72886428
1580,18.6325359,39.74354491,22.14310758,44.81392819,24.79656507,40.71264652
1581,39.42810188,2.095107487,40.85713833,3.497660137,50.2378334,3.996778758
1582,34.93699929,3.991425469,34.40654974,8.773904854,39.88464825,7.849642405
1583,7.961602081,40.3753494,7.989757575,40.14398978,8.531494953,41.70160052
1584,16.5248902,38.60091979,18.66725334,33.77931763,29.64146007,19.78360268
1585,27.40806086,7.061106548,30.1976718,14.22801703,38.93468989,16.50684802
1586,24.47034994,5.413757349,25.63467462,8.444342153,33.32874744,10.17381619
1587,29.27752316,5.21822792,29.55216942,9.45746189,32.82361116,10.25188095
1588,48.19963998,4.124367738,47.21522226,3.832337374,51.18826349,4.24473428
1589,33.77187236,5.29111484,37.02310796,12.0767223,41.62408793,6.97002004
1590,48.9157106,2.501251881,49.7726306,4.767815281,53.41537851,5.998335906
1591,34.15379983,2.70241605,37.69983503,5.126555025,43.41156697,5.294468196
1592,33.79916255,2.714222323,38.38917375,7.348334174,43.93725007,6.524681189
1593,40.9455677,9.386363113,40.69958226,12.00891856,43.6210437,16.92256749
1594,43.27179071,5.694209005,42.37269533,5.856318271,45.80731927,6.335051606
1595,38.86539896,6.498712568,38.12781634,9.318601013,42.8077729,7.775305862
1596,30.07622956,5.995438871,31.53191185,6.352803533,39.52001343,7.134632886
1597,37.92506419,2.422992558,41.78990718,3.658224106,47.55517439,3.371005964
1598,30.40200445,7.499611967,29.39469168,13.3020046,34.9926483,9.522910362
1599,29.81813442,5.544004218,31.36349736,7.533658362,39.74687045,8.34643614
1600,50.56322362,4.773513363,55.01701859,6.350534041,63.05311113,6.033295841
1601,23.81721005,27.58475629,24.5272891,28.32677143,30.16148213,23.44595318
1602,46.19608596,7.697688852,49.10455445,10.20836782,53.87611658,10.71780596
1603,27.37810817,20.39619578,28.87509654,18.05952405,34.5624316,14.15962376
1604,15.93667217,3.738839942,19.31249404,3.841614779,22.78099019,4.352597178
1605,32.90042975,17.1557382,36.72381428,15.46486423,52.6585849,11.27482169
1606,--,35.90935495,--,37.21360176,--,41.72586607
1607,--,41.90103789,--,40.6686869,--,43.77667063
1609,12.26027977,46.48868235,13.30306167,43.75969759,14.94307202,40.56922838
1610,30.88836511,16.8576146,31.85317278,24.06579589,36.45455846,21.13320858
1611,23.8734725,21.34083399,24.83841918,34.46056883,30.8175848,39.73667451
1612,17.01013717,16.20596787,19.42894045,10.82526106,21.41927312,9.700976796
1613,13.88667527,17.00040219,15.52753103,13.87280599,19.11880669,11.70922922
1614,29.65011597,6.446388972,29.95822926,7.737925658,40.8109428,11.32781113
1615,20.22068217,19.49508131,25.66965701,21.53327051,33.25632722,28.19915641
1616,--,45.01040271,--,46.19149797,--,45.16721986
1617,37.27371164,4.637602691,39.02200098,5.8028596,48.70756619,8.779478672
1618,26.6062644,8.69223423,26.54013423,9.783298267,29.08091935,7.32260048
1619,--,0,--,0,--,0
1620,14.20830459,28.07347852,18.62133794,23.57834141,24.86225808,16.37489356
1621,--,46.59620609,--,48.51768274,--,44.69618649
1622,14.71241537,19.74502031,20.56187007,11.44202359,27.25853334,7.47483943
1623,35.50330289,3.779447868,37.34988274,7.55565727,41.60048932,7.319587571
1624,41.29665916,13.40524103,43.3263358,13.51771862,46.37817354,10.6219913
1625,18.93694243,37.58676668,18.76760544,40.800195,21.27914344,35.58848695
1626,45.73170975,3.512590274,46.81998821,4.073156103,47.23088805,5.502187576
1627,24.39204001,33.87619338,23.9694233,37.64386916,29.91705397,41.73239483
1628,45.41305226,2.254292163,43.59432472,5.989584173,48.53790197,4.123655743
1629,33.12734273,1.486930952,34.67575673,2.321195391,41.90960319,3.281408295
1630,5.381215186,46.38179955,5.479661444,46.04715194,6.53422706,48.07521717
1631,49.66411804,4.495164505,47.66132245,10.21055334,54.57238195,5.944000507
1632,35.11976999,4.507442096,36.16661604,7.415601843,39.50011597,4.185505479
1633,17.21641498,12.46664221,18.70022061,11.85703049,24.08972306,12.29480941
1634,18.18293248,41.7507198,21.25725109,42.00098521,29.63312257,53.04435068
1635,44.5997974,3.106293322,44.78741353,4.452440486,47.48436182,5.505835499
1636,10.05335807,56.55622266,10.32987374,44.59226298,18.20845114,30.68682165
1637,11.92411906,69.54419282,14.97786328,67.2290658,17.85168145,63.15825421
1638,28.79991124,43.29608711,31.12304428,44.77473495,37.86052584,47.35159557
1639,17.89628235,47.87633678,17.22993987,47.71338856,17.67451059,54.97688767
1640,27.85933536,10.27383992,32.36731595,11.05584609,38.54216819,11.78506693
1641,7.587243569,70.20820171,9.316093733,71.14952311,12.44117982,72.26005637
1642,11.73687671,48.13628241,12.92204484,43.83517626,16.88393795,42.53858168
1643,20.45042521,5.832138781,24.02614157,4.719542775,26.62969238,4.768996359
1644,11.61334492,36.5149047,11.55027965,35.83273908,13.21769331,38.75842663
1645,11.84765085,40.54826168,12.44943495,43.78983954,17.84144448,44.53610688
1646,37.64102633,52.03414994,35.31184399,46.3372034,38.51030223,51.03977373
1647,15.36429122,44.6631377,16.48883232,44.80201149,18.89640823,48.50655049
1649,20.08989467,3.989886086,20.978695,3.402251421,22.22617848,5.336003371
1650,9.972999414,52.85612851,10.86348462,55.41945635,14.3120294,59.68048817
1651,27.95288121,13.19974447,27.18269089,12.165977,26.37320251,12.1398852
1652,33.37013262,2.954124866,35.46156358,3.522538539,39.69344708,7.005875608
1653,28.59104751,20.25617029,32.42351903,21.1949793,38.32286845,22.5779116
1654,17.61748584,20.49975484,18.03565618,21.52863043,25.73620896,18.52713273
1655,39.56817172,14.38377603,38.28450367,12.5214407,47.42135568,18.67758118
1656,16.67781531,35.81990928,17.94198005,41.69005498,23.10057754,28.20361522
1657,29.40979529,9.205919376,30.21911584,8.278981426,33.1072502,11.06141836
1658,20.46599302,42.54298397,22.48660391,46.88878907,27.56126737,43.33004492
1659,--,0,--,0,--,0
1660,19.13707811,28.26095195,21.76979377,25.01968002,29.10515696,22.90132546
1661,--,59.71883297,--,60.31763371,--,64.38340168
1662,--,31.61226197,--,38.99018292,--,43.8458119
1663,16.86874016,56.50467234,18.67197916,68.12047528,19.53146696,59.99351948
1664,38.72754704,17.65754829,37.08027174,17.84693472,41.53681181,21.62554414
1665,16.85320655,37.51918951,18.01183632,38.43312299,20.1802441,38.09423364
1666,20.3111977,33.18584737,23.23552048,33.85007041,26.41283222,33.99245743
1667,30.69074401,41.72831083,33.30140901,40.24107061,38.3539393,39.39083349
1668,21.88156318,3.005511604,24.72200015,3.0527764,32.08005122,3.035777289
1669,6.708588656,41.99337733,7.363372948,44.36054943,9.462979252,46.58960817
1670,24.4369568,10.71107319,28.33765949,16.2888697,34.81052841,12.71149248
1671,36.91980106,4.439327421,41.23000564,6.68624251,49.90773915,5.684932234
1672,--,55.78259235,--,58.42615475,--,67.17210502
1674,24.08250873,7.89875835,26.04557539,7.675001726,27.75128405,7.982789044
1675,16.5547123,2.30038387,19.7674362,2.338953725,24.56546769,3.381898274
1676,--,44.85596428,--,48.1229738,--,53.40245947
1677,9.023537783,41.33397008,10.63404666,28.9906356,18.74820559,19.01634504
1678,--,27.90251339,--,27.44765046,--,26.39204601
1679,17.65398033,46.90141715,19.04688129,43.17710821,25.95107903,41.29464601
1680,31.10297425,9.26397738,33.35256746,13.09815804,36.63493893,13.38781173
1681,22.91809775,40.0536258,23.76998618,39.7783647,25.9915424,37.99309877
1682,26.7107344,2.193897712,27.60855358,1.969503533,30.3486183,2.061166104
1683,17.97208245,52.30753094,20.29912067,53.46715117,25.3877499,56.24214716
1684,16.34354747,39.14621797,17.37770707,31.25221452,23.09711471,20.41621567
1685,42.04297852,3.629507695,43.59748581,4.553757463,51.15321704,8.891303097
1686,11.32611743,40.10940682,12.45859751,32.45325352,16.273728,22.61946951
1687,14.00502214,43.44219738,15.79485282,34.9678765,21.6172096,23.84346272
1688,24.09047499,1.627253559,28.08650182,1.550683793,35.50941553,3.296139983
1689,--,43.25612512,--,44.21116008,--,51.72659057
1690,26.76801605,3.996877419,29.15112332,5.345675026,35.64928847,8.134153893
1691,28.88745383,4.091390472,31.45285166,4.702064892,38.4924966,6.731556973
1692,38.44294003,5.771703697,39.97892028,10.11529729,41.96469955,9.839365944
1693,21.5797407,36.36882133,25.91439126,38.27946321,38.79682541,31.71557659
1694,24.44656508,5.54144371,26.51980793,9.040106476,32.64123341,10.24811533
1695,40.02999755,25.75171607,43.71860345,26.52250502,46.27863605,31.04622997
1696,33.97699269,3.364985092,38.50529236,8.536161962,49.93286765,5.183099186
1697,32.06004552,3.321068236,36.33664081,5.088012196,43.98862745,8.127435561
1698,--,40.75056338,--,43.46313519,--,43.75038252
1699,31.87915377,2.223852373,34.08997886,2.313967212,42.35319293,3.205068445
1700,36.52044452,4.212553213,38.87339955,3.55023563,44.4116229,7.51833252
1701,22.7265856,9.277797961,25.01922943,9.826062993,27.05158825,9.870827875
1702,24.69834696,58.88449534,26.69677368,57.9311657,28.16729145,61.06158913
1703,31.80938225,3.045058754,32.42668593,2.947001096,32.07866344,3.84076563
1704,27.54845195,16.39727794,28.26695918,17.40582593,29.99870453,16.00597593
1705,35.93797696,8.211434847,36.09383695,14.73198419,41.97735039,9.039806363
1706,40.70748319,8.123500485,44.75326165,13.8914083,52.30620109,8.484902276
1707,28.74768152,43.06948152,31.06994766,42.90464513,36.0533353,42.6054259
1708,27.17181074,6.955700807,30.74015422,8.881968547,36.990664,8.893961095
1709,9.788161096,4.455150784,12.06764507,5.147035382,15.40054489,5.382032977
1710,22.8587196,38.29488176,24.93076723,44.76166384,26.76856388,47.89369792
1711,37.62144562,8.22936986,35.77568812,9.767402786,43.25527908,10.9054792
1712,8.37589625,54.88015515,8.780372817,53.2623708,10.29976422,53.78317007
1713,17.6356192,42.2154601,18.94567357,44.46950924,23.18321198,44.6286021
1714,--,53.28604121,--,56.68539289,--,55.04197615
1715,21.51471578,34.20832374,24.17695017,34.07782174,30.31692206,33.98807145
1716,20.02128072,7.787742536,21.39607704,7.639672149,27.63486978,7.81402577
1717,43.07038314,4.329200136,42.56473906,5.018702467,42.94122583,6.898510542
1718,18.11012042,31.43775369,20.5439358,25.79263875,26.59449603,22.00788938
1719,44.27474507,12.09909985,43.07435797,14.06809632,45.10501185,24.77505399
1720,14.02830757,45.77269678,17.69412333,36.69126475,21.56062385,24.96220823
1721,31.21233662,8.40624044,35.79637475,14.0688453,45.51808735,15.4430894
1722,16.73549361,10.00317429,18.3740907,12.91272927,21.55107565,13.62038768
1723,11.80605596,55.43396129,12.91174144,40.94590764,23.29772575,26.34859905
1724,17.90092816,3.976075823,17.19593815,3.577667883,21.8900087,3.193002044
1725,29.89521292,61.11192818,28.18144215,64.65088185,28.32252367,68.5102605
1726,16.21956118,56.96873283,17.83922778,56.32043139,20.46612711,58.46427884
1728,24.76281439,48.73756384,27.46656111,52.2702438,34.22163951,56.20148109
1730,32.43003904,8.356668155,36.48947379,9.20180034,43.1288698,9.615617107
1731,10.63280192,33.80007618,11.03172909,34.47148679,14.68251568,36.83996003
1732,11.06344551,34.15245222,11.87223521,31.19613899,18.47537714,22.51517672
1733,14.33413035,32.42897512,15.58524524,28.77440255,18.9797339,29.10857394
1734,37.56999494,3.054888592,41.25737138,4.054832739,46.86983989,5.343058389
1735,29.55064363,6.74696581,32.31411461,6.691863753,36.93201504,8.343544371
1736,16.93021232,29.17218663,18.27325647,22.07611716,19.48779046,14.27170981
1737,40.66753635,6.829155218,41.00001477,12.84823638,43.43614222,14.15239731
1738,38.96816359,2.884539954,40.82781996,3.478940523,45.10098589,5.244485619
1739,20.98118857,20.44597212,23.58587721,19.33826655,31.22696854,13.39964451
1740,11.14493095,68.14790065,12.56565402,69.30131301,15.7910056,64.68246348
1742,8.949405228,7.066526212,8.988751551,5.327926452,11.83201153,4.011652633
1743,5.126897511,51.20908468,5.462857257,50.2574259,6.471546039,49.41642009
1744,6.580670287,53.16267856,7.482752536,51.53485478,8.663196571,50.239497
1745,6.307001011,54.74177266,6.571386006,53.94665298,7.220046763,53.51636765
1746,39.47957187,25.05190749,39.89424492,25.78380811,46.75244718,29.51948077
1747,19.52699656,21.95219602,26.00786138,16.70939401,34.03788227,11.41177346
1748,27.50264034,3.71298143,31.74335641,5.076462155,37.19081819,7.889195867
1749,47.61322291,2.703413293,49.84485861,4.755443779,56.39146948,4.062318968
1750,24.8237141,1.685168633,32.07381121,2.08615715,44.73808165,3.649237153
1751,27.91484737,3.856217985,35.29595241,6.534342629,47.4333094,7.938339612
1752,45.04958555,41.67640075,45.54678331,43.49150233,49.2691817,47.47414323
1753,37.63373874,16.29800727,39.00233613,15.8201531,41.11817875,20.54770219
1754,15.58581672,45.40810297,18.02482511,37.90120012,24.31272999,28.92355858
1755,43.96422978,3.300359057,45.42929461,5.022937808,49.80290391,6.100655211
1756,34.17720309,3.290664902,38.99598699,4.237631023,61.06364179,6.343587972
1757,29.69012872,4.918781972,29.73225777,6.656731037,36.92303795,5.014971126
1758,29.79297121,2.663530958,30.60982218,2.450516306,37.10473633,4.854655242
1759,12.06592348,49.83455054,13.08507301,48.5992046,16.50429947,51.34156658
1760,31.21504394,8.468954397,31.40125969,9.319470704,41.61627189,12.15305718
1761,43.41611612,3.119800769,43.6702826,6.275213061,43.22339034,7.915908477
1762,45.39617824,3.949610482,47.42369158,6.162354059,50.83505133,8.121976114
1763,36.20585506,2.682988239,39.82147505,2.333697467,44.74047064,4.280665301
1764,18.12811958,25.71945374,19.48961398,18.69207829,27.45651138,13.00374873
1765,16.6345303,25.85573677,17.14406617,19.16502207,21.59514326,12.73483867
1766,17.00534545,73.5538511,18.94895303,77.46823635,21.82284979,74.90858902
1767,19.47253505,24.73746154,20.6060545,18.24639523,25.6845428,12.68425936
1768,44.93210024,7.374220566,44.77567664,7.158587365,45.56873042,8.747208828
1769,19.59614689,39.1740389,19.59653871,38.99269652,19.9376851,39.65186006
1770,32.05444192,31.88572144,32.30996872,33.21383724,33.18319989,34.82286529
1771,42.208167,5.648769025,45.57309267,7.956043104,50.27177227,7.978168734
1772,52.18215078,7.746473371,54.79582269,10.21658556,55.88011609,12.86667754
1773,52.01225427,3.935372218,51.87139141,4.945884765,55.07981302,8.855826796
1774,10.88744633,45.00734735,11.75617698,43.8925227,14.14416166,31.84772185
1775,30.16391668,2.467135134,31.11302636,2.692867038,35.46706086,4.986827413
1776,21.29226888,49.282207,23.53459414,51.52740044,27.3067004,53.80296367
1777,18.63074966,2.779102604,20.85987056,2.763549237,26.61649891,4.509636324
1778,19.71805916,47.7384626,22.40993741,50.36776419,26.66458032,51.90203774
1779,10.41579586,43.00179024,10.50962515,42.16863482,11.85695767,45.80064034
1780,24.47262872,3.495054403,26.84844536,3.028722308,28.96964312,4.324943319
1781,8.577846932,52.4161409,8.537517909,52.0536737,9.884079517,56.13395426
1782,21.72111356,55.13890335,24.22236297,59.74815269,26.03490612,63.25016888
1783,21.38987815,40.61359844,24.29177698,46.17695852,28.79429028,42.42221692
1784,27.32307032,28.23113348,31.92169209,24.44350272,37.92311667,24.97247021
1785,--,45.28583747,--,46.18705866,--,52.22425827
1786,24.01899144,5.254714883,25.70045364,4.488485862,27.91438812,10.18381193
1787,32.98151293,25.32671404,38.31122006,27.05844014,42.293577,28.55911957
1788,12.24590658,34.89079358,14.047267,35.49327593,16.58778064,36.39276368
1789,12.70346082,47.7756056,14.96844406,48.6909855,15.66784893,51.10603018
1790,28.12554216,17.58040039,32.37496799,18.46187771,38.68294206,17.71679111
1792,34.48640195,3.841837232,35.28356219,3.944464414,40.73593999,6.592872477
1793,21.345205,54.31197547,22.44489448,55.51383793,28.12762504,55.21568646
1794,33.29700545,26.06014445,36.7807654,29.36156696,44.31412153,25.83376167
1795,18.680752,1.933356329,17.22511335,2.461238668,17.05315972,5.148844431
1796,10.17284811,52.43463363,10.12030539,48.4016776,14.38863391,46.93489264
1797,21.92158083,3.198899755,21.71480111,2.989889397,20.75686202,4.715977362
1798,12.69388662,60.501423,15.03009073,55.91787095,23.87926523,57.31573429
1799,12.71175589,3.082671214,13.3240164,2.457861319,18.66131026,2.312398924
1800,22.1468203,28.05679035,25.26972079,27.9309242,30.41511217,29.31480187
1801,23.21823362,2.431664443,21.29307082,2.41543561,20.16029517,4.280850182
1802,27.2824884,30.92255675,32.45920763,36.59576478,44.72698314,38.25566019
1803,40.39784307,25.41015963,41.48900153,23.07623375,48.80296508,27.44393219
1804,13.95416907,41.16489272,15.24925708,41.11074913,21.14618264,41.30505062
1805,14.1506522,34.20629945,16.06489599,35.39443688,21.79008489,35.38293716
1806,43.31965407,31.16245446,43.70995392,28.08286574,48.86523536,32.36010454
1807,30.08626678,3.012722313,30.04067947,3.010877657,32.77789507,6.294443819
1808,44.87566424,17.70929158,43.91783158,20.00817782,48.43390604,25.53996755
1809,6.997796286,35.72669725,7.551495101,36.48725679,10.40498422,24.01288931
1810,35.00235671,23.78228897,34.58322124,28.57821147,39.95989601,34.52655065
1811,28.88430344,16.64153158,30.04553859,19.14021598,32.91790336,21.61420172
1812,8.189955956,64.55203166,10.33157804,64.8527245,11.71651606,60.56500468
1813,22.71168568,39.18757545,23.2899871,39.37015955,27.83880719,35.92200867
1814,50.17979125,35.48331385,51.09823727,38.6901069,54.73628535,43.96898721
1815,33.29994908,2.739224667,35.213904,3.912777003,43.13672319,4.022523202
1816,19.91552578,29.32018017,22.60033086,21.95234338,30.26120195,14.62016301
1817,17.86755691,33.31835633,18.91513191,25.7277435,25.04680918,18.57191223
1818,21.28113755,24.66376463,22.44501522,18.61166598,27.80812361,13.26929045
1819,17.95274592,35.30837989,19.99840503,32.04596106,24.65150878,24.36387906
1820,36.19088037,2.92669869,36.06885642,3.784080121,47.68791206,6.084809832
1822,8.018946459,1.985792432,10.47198059,1.542473171,14.3782051,4.505355667
1823,14.09077114,19.35980763,14.14265645,22.43501993,13.44280403,23.18459556
1824,28.86590778,36.87990268,33.81848177,30.03762912,38.9595596,23.18783042
1825,14.79549972,32.2653235,15.27506392,27.93858459,20.49248326,20.29542524
1826,15.52383695,39.84093874,15.55224237,40.53059885,21.27953414,35.78580312
1827,33.83236047,5.171725422,37.49569102,13.45575201,44.35438253,6.166246702
1828,33.64496865,4.350224078,36.03812928,5.108844007,40.29847369,6.988146508
1829,37.82628309,3.567865277,42.3662547,5.4369507,47.19566192,7.113690281
1830,22.60667378,25.85161951,26.84641294,26.77717084,35.083248,31.75036112
1831,51.83312359,3.530262321,53.81687722,3.566957138,55.53124045,7.949429684
1832,13.0431844,44.98564588,14.83379847,45.20209595,15.91972781,48.39313875
1833,16.95096762,38.9950019,18.61230177,41.30011538,19.49162118,40.87085136
1834,38.21181292,8.085398359,40.39082611,10.8071516,45.68456847,10.28851535
1835,24.26910676,2.893286186,25.61884654,3.069172298,28.7888456,5.048636458
1836,10.3383298,71.41066121,11.67640503,74.24589893,12.1966389,71.19932027
1837,8.334773369,69.00452135,10.38203783,69.58688002,12.0033026,64.70346066
1838,16.38209038,30.66891416,18.51724717,31.82398837,19.67193164,33.77940239
1839,12.91677737,2.117344692,13.55152453,2.007234258,13.36941957,3.26824134
1840,23.62495466,3.651645545,23.95244495,5.808600548,25.42741433,5.922755502
1842,19.4637195,19.18827598,21.59771284,17.35699182,24.98139465,17.10819452
